filename,category,category_idx,p_typicality,n_block,task,cond,cond_idx,block_total,ISI,tImageOn,Report,RT,target_resp,iso_spread,TrialCompleted,ImgDur,participant,mem_response,mem_perform
img_atzjw.png,kitchens,4,1,1,memory,new,2,1,2.03671726374116,428.613044977188,4,0.90090799331665,,0,1,0.5,pilot_21_10,4,cr
img_07tdb.png,kitchens,4,8,1,memory,new,2,1,2.90887961688217,432.479814291,3,1.08309459686279,,0,1,0.5,pilot_21_10,3,cr
img_xguy9.png,kitchens,4,7,1,memory,old,1,1,1.65630185866836,435.263221502304,3,1.25087642669678,,4,1,0.5,pilot_21_10,3,miss
img_3shmp.png,kitchens,4,7,1,memory,new,2,1,1.55309596121799,438.121630430222,3,2.26864051818848,,0,1,0.5,pilot_21_10,3,cr
img_xdhz2.png,kitchens,4,3,1,memory,old,1,1,1.28662000684475,441.738391637802,3,0.768183469772339,,4,1,0.5,pilot_21_10,3,miss
img_ifebc.png,kitchens,4,10,1,memory,old,1,1,2.21751106567711,444.780137062073,2,1.55474495887756,,3,1,0.5,pilot_21_10,2,hit
img_a220l.png,kitchens,4,8,1,memory,new,2,1,2.81902599376409,449.205248594284,2,1.17515540122986,,0,1,0.5,pilot_21_10,2,fa
img_1vukv.png,kitchens,4,7,1,memory,old,1,1,1.69075070064042,452.113655328751,4,1.54433965682983,,0,1,0.5,pilot_21_10,4,miss
img_kugyw.png,kitchens,4,6,1,memory,new,2,1,1.04871482193318,454.755387783051,4,1.34701609611511,,0,1,0.5,pilot_21_10,4,cr
img_cwokj.png,kitchens,4,6,1,memory,new,2,1,1.31443178268704,457.463787555695,2,1.4771454334259,,0,1,0.5,pilot_21_10,2,fa
img_1ao2d.png,kitchens,4,1,1,memory,new,2,1,1.85606417962935,460.847204446793,4,0.898791551589966,,0,1,0.5,pilot_21_10,4,cr
img_fcfjj.png,kitchens,4,7,1,memory,old,1,1,1.72945023910143,463.522268772125,3,1.52260828018188,,0,1,0.5,pilot_21_10,3,miss
img_ce9vx.png,kitchens,4,7,1,memory,new,2,1,1.67947206761398,466.772346735001,3,1.12474536895752,,0,1,0.5,pilot_21_10,3,cr
img_eatdk.png,kitchens,4,8,1,memory,new,2,1,1.2542116351974,469.197404623032,2,1.48466444015503,,0,1,0.5,pilot_21_10,2,fa
img_5yhe7.png,kitchens,4,10,1,memory,old,1,1,1.81345018907236,472.547483921051,2,1.31945514678955,,2,1,0.5,pilot_21_10,2,hit
img_cv9qj.png,kitchens,4,3,1,memory,new,2,1,1.02221127595178,474.939205646515,3,1.40591526031494,,0,1,0.5,pilot_21_10,3,cr
